# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
GMpNRi,iSrjDhi,2022-03-09,182615002.55,40.16,17,p7GX,412,19051.40,7849179.133123796432
GMpNRi,iSrjDhi,2022-03-09,182615002.55,40.16,18,sRDqVU,812,54873.86,44557575.11835326004
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,1,09pV,129,91454.05,11797572.683643252
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,2,j7CC0p,819,76096.66,62323171.32716326197
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,3,iE,810,25439.36,20605884.488450066160
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,4,tosi,414,55159.60,22836076.34034316536
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,5,bC,330,61892.56,20424548.088838490850
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,6,XW6XFJP,83,1211.66,100568.0656400743653
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,7,AD,443,60029.91,26593252.14274008362
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,8,qqS,294,6240.03,1834568.933187500118
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,9,alfQmk,758,16444.70,12465083.68139335498
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,10,eaw,502,98003.89,49197955.3321391350
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,11,irZD,98,37974.47,3721498.86894684864
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,12,YZ,837,14766.31,12359401.58532586086
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,13,oIrPrUS,406,31.00,12587.256915991146452
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,14,oAU,821,85308.52,70038298.7915484037
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,15,Zg,763,42687.85,32570835.003061462835
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,16,fJA2dO,482,80057.82,38587873.87981674524
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,17,oT,991,7833.05,7762558.659400659411
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,18,LJoo,653,44056.39,28768826.15594995502
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,19,oS3qfr,631,31670.87,19984319.872352599265
SbTN9I,gjRbfs,2022-09-26,218516971.52,51.49,20,BaOLc2,494,17269.82,8531293.94850129826
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,1,4z,447,5687.60,2542360.817494597419
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,2,SUDLhk,625,97756.03,61097523.39544302500
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,3,EPyM,723,93816.10,67829041.91201753022
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,4,hRnmeed,617,55420.07,34194187.05031111868
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,5,GNtwR,713,219.21,156296.82569247233995
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,6,lj,72,79457.95,5720972.63293849104
LGI5Pa,indebCXk,2021-07-19,135275352.49,23.91,7,BIn,273,22952.22,6265958.429831109555
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,1,9GPq8zE,153,78732.96,12046143.30064083144
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,2,V1qz,749,88222.38,66078563.2050196324
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,3,Vlbes49,415,44742.06,18567955.992903655775
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,4,5g2z,936,37211.86,34830308.99669663160
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,5,pz,110,8090.20,889922.79122661970
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,6,06pUt,348,88154.43,30677743.34098981944
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,7,S49,487,95181.67,46353477.95341263252
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,8,MZkSDA,912,49514.16,45156920.156679446160
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,9,HGEk,539,35269.97,19010514.1738277766
8A6jN7,NZTLnkaX,2023-07-14,167044409.62,44.95,10,gSxuUjk,393,75926.94,29839289.44783800795
KiY9ZF,vgHXFj,2021-06-28,63697469.14,19.99,1,X,678,609.38,413164.9963556638506
KiY9ZF,vgHXFj,2021-06-28,63697469.14,19.99,2,5DhFb,133,93048.18,12375408.32384420844
KiY9ZF,vgHXFj,2021-06-28,63697469.14,19.99,3,jJmtp,643,22215.89,14284817.276051303221
KiY9ZF,vgHXFj,2021-06-28,63697469.14,19.99,4,qdgu,550,136.90,75297.52950219873450
KiY9ZF,vgHXFj,2021-06-28,63697469.14,19.99,5,v,553,94883.79,52470736.86372901096
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,1,6qj7dx,90,37209.33,3348839.900027429550
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,2,S49,291,95181.67,27697868.75655662436
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,3,NPv,430,12212.71,5251466.369248085220
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,4,uSZq,849,9762.78,8288600.519661525384
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,5,qpDuA2,649,39938.55,25920119.038056556885
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,6,e23,932,96205.66,89663677.74635023952
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,7,hl61,660,24476.18,16154284.480591420020
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,8,Sof56,951,3.57,3398.263183855270893
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,9,ljALUW,96,32923.58,3160664.32520534304
yLJLJu,vgHXFj,2021-06-16,151129457.70,37.70,10,J5,677,93207.89,63101742.48306513055
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,1,52XW9,633,952.43,602894.1703029626223
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,2,tEUv0,252,15517.27,3910354.024403097684
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,3,uSJN,959,25801.03,24743189.061882831393
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,4,mXLSkt8,922,51004.45,47026104.472091842252
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,5,iRc,119,97616.25,11616334.18820650916
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,6,0r,567,65365.96,37062502.88205833361
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,7,HUQE,70,25007.85,1750549.990907756290
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,8,kZvO,324,82030.57,26577905.2169999328
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,9,sD6l,486,74150.04,36036923.63728167630
Rb2t3V,bHjqIaV,2022-03-24,178273292.22,9.27,10,EN,246,29152.45,7171504.66123370112
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,1,JkIOhs,350,24038.98,8413645.250277825950
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,2,RgH,138,19989.48,2758548.574714994550
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,3,Q7Qq,359,66313.96,23806715.22195398789
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,4,9Td,494,80464.22,39749326.70025313256
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,5,nlclCI1,544,33178.76,18049250.007307444736
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,6,iRc,782,97616.25,76335910.37964277448
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,7,6as,460,81196.40,37350346.05205872580
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,8,pUolAEM,192,51488.58,9885808.081932300672
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,9,j7CC0p,727,76096.66,55322277.84474687601
yLPAzJ,vgHXFj,2023-06-12,180024653.50,38.03,10,7v,203,92832.92,18845084.32730152145
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,1,FOqa,17,99624.51,1693616.796070657
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,2,9xVZL,305,63819.66,19464997.332650656080
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,3,LQwH,902,10766.06,9710989.613396241170
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,4,BMbS53,988,56661.75,55981814.723422432780
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,5,FbUpCWb,273,13722.42,3746222.080861913016
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,6,nelB,740,22643.51,16756200.81343648740
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,7,9ggyy,822,83279.33,68455609.89795332046
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,8,n4Bl9L,810,74757.38,60553478.34129096450
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,9,v8y0,500,96448.56,48224284.84673105500
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,10,epdE,996,43622.46,43447979.52809195076
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,11,9x,782,43004.47,33629496.247857043370
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,12,QSE,41,80017.38,3280712.5956406882
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,13,cwPb3H,469,44094.54,20680339.87362344295
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,14,y,797,63033.33,50237564.79437502586
KJlybW,KmGCyS,2023-10-10,120243732.59,73.35,15,k,333,46525.27,15492916.80189722232
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,1,l5E,30,58274.71,1748241.360483035520
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,2,fo,286,64039.17,18315204.70654706546
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,3,bbn,318,41433.80,13175949.83276500176
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,4,jH7H4oX,919,67580.76,62106725.71125163307
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,5,rect0,588,13889.45,8166999.206446123764
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,6,x,710,1804.74,1281370.5566491633760
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,7,3RkqB4s,58,27698.19,1606495.253473849890
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,8,m,904,67620.01,61128492.36077914704
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,9,piMa,155,60788.27,9422182.67195259225
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,10,P7wNz,748,90081.20,67380742.87744872952
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,11,gCT,243,26002.69,6318655.594164423216
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,12,50IMe,920,54745.26,50365640.96777698240
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,13,pDg,833,15163.69,12631357.699878891078
Bo4GK6,KmGCyS,2021-12-17,272521300.69,29.01,14,D2I6U,763,92081.57,70258240.54346767292
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,1,sQP,773,34030.39,26305495.13591721255
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,2,xdk2vG,505,98166.77,49574223.74996316680
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,3,lXMKXw,342,23772.07,8130048.065737501104
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,4,iaEx,596,5188.82,3092540.2074973432620
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,5,OVJ1Ra,709,89212.91,63251957.14155558826
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,6,dxMFTd,171,65249.97,11157745.804053423975
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,7,0,749,85294.00,63885208.35141722116
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,8,GMUc,682,11022.29,7517202.941882704378
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,9,Wb,596,19914.70,11869162.378418378224
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,10,xMGkH,197,34719.44,6839730.7655272679
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,11,QF,431,44695.10,19263590.10326400192
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,12,bC,222,61892.56,13740150.532491348390
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,13,2G,46,76355.82,3512367.8624354212
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,14,IMP,89,75195.29,6692381.51566311367
hL9BoA,KmGCyS,2022-10-23,231173613.95,23.07,15,Ro,93,61338.01,5704435.5694088334
1Pj2Ym,KmGCyS,2022-02-03,51323010.06,60.42,1,Hoe6,530,31541.24,16716860.37299964340
1Pj2Ym,KmGCyS,2022-02-03,51323010.06,60.42,2,yrYHR,474,89676.83,42506817.86619139170
1Pj2Ym,KmGCyS,2022-02-03,51323010.06,60.42,3,dopQb4,930,75778.06,70473603.55152538290
dEB59f,LHjNKg,2023-09-20,71734210.02,14.87,1,YC,236,27492.00,6488112.851815949376
dEB59f,LHjNKg,2023-09-20,71734210.02,14.87,2,5jBtTKQ,308,7063.42,2175535.357975041832
dEB59f,LHjNKg,2023-09-20,71734210.02,14.87,3,JUf,564,64731.54,36508589.586514863660
dEB59f,LHjNKg,2023-09-20,71734210.02,14.87,4,9t,659,30000.69,19770461.06071955148
dEB59f,LHjNKg,2023-09-20,71734210.02,14.87,5,HGEk,548,35269.97,19327943.9095688712
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,1,sQH6Eq,853,11867.68,10123137.59069252192
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,2,qqS,401,6240.03,2502252.184381590297
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,3,MB,676,85693.23,57928627.92438529496
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,4,ICw,995,50287.94,50036507.64984085635
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,5,WvLV16,351,88229.65,30968608.5606391299
n2s7vB,NZTLnkaX,2023-06-16,161263319.00,13.10,6,pvJ4aVw,445,76470.58,34029412.128277060
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,1,6qj7dx,534,37209.33,19869783.406829415330
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,2,m0IHmy5,790,74324.25,58716158.75203451780
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,3,gCT,979,26002.69,25456641.262086297648
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,4,J6,969,18902.70,18316725.454425384042
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,5,pPk,536,8251.38,4422742.36834637224
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,6,RQ00f,231,59257.15,13688403.873934127184
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,7,CcA,536,3673.52,1969009.91931572968
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,8,OID,397,95267.56,37821224.16439939403
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,9,KJVlNe,701,2637.54,1848916.294193742557
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,10,9cMeL,854,50670.90,43272950.19817121898
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,11,o9,525,95987.94,50393668.50082571475
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,12,l5E,431,58274.71,25116400.878939610304
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,13,Po0K,858,62129.02,53306701.27116663186
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,14,LBiw4gi,548,51801.47,28387207.02132534532
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,15,4hTYP,499,96130.29,47969017.069994552
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,16,rect0,320,13889.45,4444625.418474080960
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,17,xLW8pR,758,15129.56,11468209.251262965952
CpbbG4,LHjNKg,2022-07-11,342464896.99,30.91,18,Dv2VryT,707,69671.07,49257450.57568113345
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,1,UD7z5L,552,69103.14,38144938.02824574192
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,2,ERcHQ6K,316,27611.22,8725147.70432442296
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,3,SAcTb,884,10329.44,9131228.683344313988
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,4,b,790,37037.68,29259768.07871409280
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,5,zv,270,14430.85,3896330.184862555140
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,6,cnxF,523,84357.20,44118818.89891246646
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,7,VkMe,636,73895.88,46997780.88591609564
nQ2yEo,KmGCyS,2024-01-05,136371010.14,34.57,8,AD,469,60029.91,28154029.92086929846
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,1,7EWxw0,618,40682.44,25141751.294546107092
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,2,wR,803,35895.20,28823848.79387763904
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,3,Q8,627,52802.98,33107472.45095536389
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,4,e1Uqg1,877,2932.91,2572165.901059969062
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,5,JU,344,25220.12,8675723.659429924176
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,6,vHfo,439,29930.64,13139553.79930837676
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,7,Q7Qq,275,66313.96,18236341.74383662025
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,8,mK1x2,275,50607.79,13917142.31625519175
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,9,Q1Q,646,4886.95,3156972.068685442872
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,10,hdy0,386,84959.59,32794403.08329039498
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,11,Dv,903,98886.38,89294408.73161200434
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,12,xF,604,43029.53,25989836.94314047744
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,13,u6i03Z,215,86130.71,18518103.39031380860
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,14,BYB2lrR,785,98285.53,77154142.80674405035
B48sc5,iSrjDhi,2021-12-24,307676403.52,23.76,15,VF5dc,187,69746.08,13042518.24923787366
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,1,C,640,21159.15,13541859.695390775040
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,2,iaEx,619,5188.82,3211883.2020819722805
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,3,dhCMNNL,196,70059.73,13731707.40971323056
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,4,Dg,696,84830.36,59041933.27311131424
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,5,hYz7,175,97652.21,17089137.03360975300
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,6,x3r2ooV,534,35999.04,19223489.31080739558
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,7,xLW8pR,993,15129.56,15023656.710427605792
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,8,hY,934,18930.11,17680728.572140738822
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,9,oZn0FWI,647,68723.31,44463983.87928573467
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,10,FKeF,118,95560.47,11276135.54061134836
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,11,z6gb,794,6435.02,5109406.1972587388
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,12,97Gs,47,25910.04,1217772.22566990548
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,13,Ty1xG,783,83180.07,65130002.62836808086
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,14,DVRNQlF,166,61988.21,10290044.09039537146
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,15,k,525,46525.27,24425769.73272084600
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,16,z6PQ,714,39612.03,28282992.756758131224
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,17,hlRSo,248,9025.12,2238232.091711869272
LedKsd,ccYyPge,2023-10-20,221977425.91,44.81,18,fK4,837,61270.97,51283809.005369914188
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,1,QsTIg,527,85323.71,44965600.37764420587
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,2,sUL037,137,24800.10,3397614.11936244986
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,3,d9,687,26172.48,17980496.267760298944
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,4,dxMFTd,119,65249.97,7764747.080013786275
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,5,HH6p,595,52468.41,31218704.825235851875
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,6,Dv,371,98886.38,36686850.09903438938
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,7,Y7GzVeR,404,87300.01,35269206.40290697052
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,8,JStU,251,49233.34,12357569.132000936216
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,9,drVX4jh,221,30446.77,6728738.227303168973
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,10,Sc,915,49908.67,45666435.64228093680
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,11,b,888,37037.68,32889460.82771913216
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,12,1,44,63020.24,2772890.95775353772
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,13,DP9,937,24590.85,23041628.738627585099
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,14,3Vfw,925,8730.79,8075989.204555686850
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,15,EWk,965,39206.83,37834600.34813697825
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,16,6B,895,55255.68,49453834.99806447295
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,17,34g,132,31810.13,4198937.698719072540
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,18,TPSvK,599,89221.29,53443554.86658428235
MrPGXm,indebCXk,2023-07-09,184083959.72,59.55,19,pz,175,8090.20,1415786.25876962225
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,1,qA,706,43647.21,30814930.786464063036
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,2,A42u9dV,422,62201.08,26248855.89535068906
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,3,KE66,91,32121.54,2923060.736283481885
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,4,qET,400,19963.03,7985212.950390737200
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,5,T5Z,515,46031.85,23706405.275269856725
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,6,Mg,957,57757.03,55273480.10355266172
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,7,XmIH,481,43229.08,20793188.86396078535
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,8,Qxm,255,97156.91,24775014.44160165510
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,9,1E,39,21445.58,836377.82676817902
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,10,o4P,444,89077.19,39550274.54791561428
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,11,FNNEM0j,184,82971.31,15266721.77557416696
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,12,6,868,93235.72,80928612.68338590604
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,13,joz,738,88737.15,65488021.96734029286
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,14,JUf,518,64731.54,33530938.662792020170
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,15,1wvj,71,9780.51,694416.573291605425
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,16,odl7,18,75366.62,1356599.2224129732
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,17,mPzQj,15,47006.65,705099.85658650965
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,18,SC5bC,864,36818.71,31811366.51537487840
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,19,hP,151,9195.08,1388457.397368137344
s7bIw0,indebCXk,2023-09-07,138119118.65,70.84,20,L1nw,388,24906.09,9663563.20007479300
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,1,KE66,977,32121.54,31382750.981856723095
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,2,DP9,385,24590.85,9467478.190364589395
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,3,GYFNz,15,23130.68,346960.23218809935
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,4,72,165,96914.06,15990821.32851843585
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,5,e1Uqg1,570,2932.91,1671761.189970561420
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,6,C0,128,34122.85,4367725.74286102272
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,7,RgRkwwN,934,25855.68,24149212.133728505530
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,8,Rk1Ld4W,817,39891.25,32591157.399221647628
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,9,IL,726,82218.25,59690451.5333465328
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,10,v,67,14934.27,1000596.307958996584
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,11,ysc,386,11388.02,4395776.332385385110
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,12,QF,805,44695.10,35979559.24159517760
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,13,Vnw,92,13661.84,1256889.860046197792
VfbcFR,ccYyPge,2022-12-28,85280604.98,64.09,14,4RYgUv,199,76606.86,15244765.67590302995
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,1,XLRiFf,705,39072.54,27546144.887452506930
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,2,LBiw4gi,772,51801.47,39990736.89865541348
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,3,v8yDdL,178,46958.00,8358524.01203836784
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,4,XU,878,60972.49,53533852.88153576924
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,5,im,275,58729.69,16150666.70220210900
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,6,V,537,24342.35,13071844.952329180164
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,7,9cMeL,343,50670.90,17380119.34188844041
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,8,c4BlFVt,17,30728.87,522390.949632175014
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,9,2v9fg,648,59162.27,38337155.18561574360
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,10,o4P,367,89077.19,32691330.53847979829
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,11,NywtyXT,623,37940.76,23637097.413568443805
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,12,LrwL0uT,563,73783.67,41540211.55183343818
POSkSn,AnbiHKnz,2022-01-06,230115889.80,42.34,13,YN1o,318,77161.55,24537373.52439627858
