# Produced using StockPerson Data Generator (chapter 1.0)
# https://github.com/bahmanm/stockperson/
# docNo,customer,date,total,discount,lineNo,product,qty,price,lineAmt
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,14,R5sy,549,29316.07,16094523.75627466116
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,15,HbUjl,24,38106.17,914548.24381737960
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,16,Drl,447,57962.09,25909058.29152404238
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,17,Owe2Ub,557,47583.33,26503917.00411313931
HDIcfz,PYHqryFj,2021-12-21,461544622.82,5.18,18,8jrFZw,976,31675.98,30915762.291567936720
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,1,cr,787,96840.43,76213421.69244755424
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,2,JUciZ8g,159,7342.82,1167508.398916720833
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,3,aR0,363,64320.96,23348509.11007935177
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,4,n690kC,12,97478.14,1169737.76711493936
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,5,i6PwlK,921,40149.20,36977415.58234795542
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,6,FGwA6,217,63378.12,13753052.18271351332
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,7,9,55,1727.82,95030.548199033205
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,8,e1hI,285,22303.05,6356371.914969879210
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,9,Btf1,809,41732.73,33761783.54123401025
agJgtZ,WSVYb,2022-05-20,105070081.71,46.41,10,zH,605,5354.41,3239420.5744755118825
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,1,bl,455,91185.17,41489256.85579336480
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,2,HbUjl,753,38106.17,28693951.14977028495
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,3,lNwkF,846,16684.35,14114962.778630507244
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,4,8WIFDw,311,61233.43,19043596.95636264065
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,5,s,37,22154.66,819722.514776938708
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,6,A,243,75313.31,18301136.71855829886
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,7,nNTPs,662,25307.65,16753670.87564681426
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,8,d8Ckiz,435,65917.10,28673939.9483458110
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,9,HULhO,64,66466.54,4253858.63760810432
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,10,JCPLUI,480,73051.41,35064681.23887527840
CF4bUq,QpiTcdl,2022-03-30,105830150.46,53.18,11,Drl,325,57962.09,18837682.20300965050
zsQNz5,PUZkCMdGx,2021-12-20,31027528.38,46.49,1,sfj,415,64852.61,26913833.77988971825
zsQNz5,PUZkCMdGx,2021-12-20,31027528.38,46.49,2,K4,238,35130.60,8361084.834096041950
zsQNz5,PUZkCMdGx,2021-12-20,31027528.38,46.49,3,C,272,83506.56,22713784.6384013776
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,1,erq5JRX,873,31591.44,27579329.668190902779
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,2,JM,409,34786.86,14227828.03944141944
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,3,NQCoZd,384,3935.15,1511100.3575443838592
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,4,Mwzpm,71,70343.41,4994382.26783076492
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,5,vnXbT,65,53546.51,3480523.76943666135
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,6,rZCQ7UR,217,53028.03,11507082.82548360767
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,7,bl,352,91185.17,32097183.32580058112
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,8,WL,755,20121.23,15191535.764416183715
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,9,fUMrpTI,654,76292.16,49895072.79300348966
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,10,f4ASs0B,25,41354.87,1033871.91255057625
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,11,HULhO,326,66466.54,21668092.43531628138
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,12,gJ,188,41658.57,7831812.93374868108
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,13,8lP,315,74627.66,23507713.39626246285
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,14,8XPavaP,306,75297.75,23041112.04453734892
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,15,JCPLUI,661,73051.41,48286988.12270116463
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,16,8jrFZw,931,31675.98,29490342.923616546195
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,17,1S,186,40932.43,7613432.68552230462
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,18,TlL,603,10283.34,6200858.900064538251
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,19,NDyS,538,24849.01,13368771.96935462434
3iIVyn,PYHqryFj,2022-03-16,259287949.12,34.44,20,D9B,903,58679.80,52987865.480656277472
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,1,BmkHqZ,24,51749.59,1241990.33843923272
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,2,Drl,335,57962.09,19417303.19387148590
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,3,UhrND,810,45447.24,36812268.12192385320
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,4,4Yc,610,39524.98,24110242.241313196660
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,5,8WIFDw,448,61233.43,27432576.96607865920
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,6,m,448,41586.36,18630692.61383969408
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,7,d8Ckiz,315,65917.10,20763887.5488021390
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,8,fiHB,611,53643.25,32776026.698115390924
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,9,qGVwZ,250,50773.93,12693482.86572736250
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,10,bl,97,91185.17,8844962.45057572832
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,11,q,621,41786.23,25949249.814420077436
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,12,jAUEqO,368,2504.19,921544.803613327408
y4sq3Q,PnlOu,2023-11-01,104765213.85,56.63,13,Bhj,574,20917.79,12006813.546923104238
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,1,P4Yt3,415,23276.80,9659875.17410041710
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,2,zH,581,5354.41,3110914.6343310287665
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,3,f7IiDeY,943,54715.80,51596999.50574332386
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,4,EIFP,314,39588.98,12430940.69239517174
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,5,e1hI,146,22303.05,3256246.665212639876
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,6,CkVZ5t2,631,38649.25,24387680.99364184902
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,7,s,612,22154.66,13558653.487661797008
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,8,g6GkQ,117,85880.82,10048056.22915824483
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,9,OoF,670,75768.08,50764619.46494480320
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,10,cr,416,96840.43,40285620.61506757632
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,11,lV,820,70552.58,57853115.8003613420
56h1NR,PUZkCMdGx,2022-09-22,249393416.57,11.39,12,VuFB,457,9845.04,4499183.603627126109
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,1,ON7GbQN,473,18570.08,8783650.766168580214
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,2,RCyG,996,88353.85,88000443.3863212692
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,3,RD,519,20389.89,10582357.915482017418
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,4,Zb2,219,58147.86,12734382.67651028292
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,5,Drl,885,57962.09,51296457.69127243290
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,6,dm,691,34421.30,23785122.392527658764
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,7,Mwzpm,668,70343.41,46989399.36494297136
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,8,d8Ckiz,608,65917.10,40077598.8243546048
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,9,f4ASs0B,955,41354.87,39493907.05943201275
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,10,eU,765,77996.00,59666942.47943264130
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,11,0G6DS,735,44154.89,32453845.57610691720
0r6Rkt,QpiTcdl,2022-08-26,397488008.74,17.69,12,5l9214,833,82912.16,69065831.4713434452
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,1,nNTPs,214,25307.65,5415839.22566226322
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,2,vnXbT,685,53546.51,36679365.87790943115
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,3,BmkHqZ,43,51749.59,2225232.68970362529
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,4,TlL,686,10283.34,7054376.791781547662
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,5,JM,55,34786.86,1913277.60921583880
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,6,aR0,892,64320.96,57374297.86829416468
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,7,Zb2,300,58147.86,17444359.83083600400
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,8,RD,560,20389.89,11418343.800905452320
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,9,X0bn7,314,38848.98,12198580.19470217618
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,10,U,165,66918.22,11041507.23840058125
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,11,Ca9RV,335,41777.22,13995368.71385810915
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,12,FGwA6,317,63378.12,20090864.24848010932
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,13,f,103,43275.64,4457391.16037079512
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,14,i6PwlK,661,40149.20,26538622.90980673022
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,15,HULhO,474,66466.54,31505140.53478502262
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,16,n690kC,790,97478.14,77007736.33506684120
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,17,y7QlB0y,100,58530.16,5853016.76147288300
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,18,R5sy,914,29316.07,26794890.18804196776
9pauYy,PnlOu,2022-09-16,237677642.27,40.36,19,1S,722,40932.43,29553217.19864034374
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,1,dm,399,34421.30,13734101.063123785596
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,2,n690kC,366,97478.14,35677001.89700565048
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,3,Zb2,102,58147.86,5931082.34248424136
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,4,NQCoZd,268,3935.15,1054622.1245361845684
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,5,NDyS,828,24849.01,20574987.34317031404
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,6,sfj,984,64852.61,63814969.73352164520
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,7,cr,484,96840.43,46870770.13868439168
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,8,Pf,969,14725.67,14269174.553462796984
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,9,RCyG,353,88353.85,31188912.1640275181
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,10,8lP,876,74627.66,65373831.54008227764
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,11,UhrND,390,45447.24,17724425.39203741080
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,12,9ZlI,658,33710.55,22181542.52637259832
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,13,aR0,268,64320.96,17238017.74518255172
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,14,9,17,1727.82,29373.078534246627
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,15,fSCf,105,96244.15,10105636.27791791325
vUgYRA,VlijxYU,2023-11-20,239645560.80,36.43,16,nNTPs,443,25307.65,11211293.35031954489
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,1,HbUjl,113,38106.17,4305997.98130682895
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,2,qGVwZ,691,50773.93,35084786.64087042995
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,3,NT1,190,91936.05,17467850.91562065950
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,4,Ca9RV,352,41777.22,14705581.45456135648
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,5,CkVZ5t2,374,38649.25,14454822.01524889308
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,6,EIFP,863,39588.98,34165292.41253832233
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,7,K,881,56889.39,50119554.94452316631
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,8,zH,36,5354.41,192758.9102167246740
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,9,lNwkF,869,16684.35,14498702.901453795266
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,10,cr,460,96840.43,44546599.71858433920
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,11,IAXs,227,74613.04,16937161.44203478321
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,12,RWf,789,80040.73,63152140.7378303475
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,13,pQSyKZ,188,89270.45,16782845.62225239136
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,14,C,240,83506.56,20041574.6809423920
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,15,kM,451,20386.71,9194410.65679461853
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,16,dKx,369,57270.94,21132977.87154916116
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,17,dm,146,34421.30,5025510.664701936584
jrvsRR,vYnYPGrRg,2021-11-17,159762309.47,59.09,18,WL,436,20121.23,8772860.388457557748
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,1,ON7GbQN,221,18570.08,4103989.047195044878
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,2,8WIFDw,356,61233.43,21799101.33911607740
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,3,9,479,1727.82,827629.683406125549
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,4,y7QlB0y,83,58530.16,4858003.91202249289
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,5,RWf,914,80040.73,73157232.7431900350
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,6,i6PwlK,832,40149.20,33404136.55213192064
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,7,3G2i,344,40327.20,13872557.97685246944
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,8,k8fb,127,3696.47,469452.591398484855
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,9,nNTPs,668,25307.65,16905516.83524482164
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,10,g6GkQ,721,85880.82,61920073.00190679079
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,11,Pt0m,763,11256.40,8588637.115856848274
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,12,WL,528,20121.23,10624014.415379794704
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,13,Dv,44,28017.49,1232769.802151223336
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,14,f3pe2MU,645,39475.57,25461744.04185444615
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,15,zJCbw,248,16070.33,3985442.690395031552
jmiQ3z,PYHqryFj,2022-12-17,287462382.20,10.52,16,f,926,43275.64,40073244.80100345904
ZkRUEm,KIJiShfFD,2024-02-26,23439170.31,53.99,1,m,51,41586.36,2120904.73952192946
ZkRUEm,KIJiShfFD,2024-02-26,23439170.31,53.99,2,YOVlgEp,940,14576.65,13702052.594741943080
ZkRUEm,KIJiShfFD,2024-02-26,23439170.31,53.99,3,f7IiDeY,642,54715.80,35127543.67199068284
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,1,Zb2,786,58147.86,45704222.75679033048
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,2,B1bfwXz,230,82230.46,18913007.21805203950
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,3,VSIqBG,479,95587.94,45786627.85092383985
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,4,i6PwlK,914,40149.20,36696371.16424107628
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,5,fUMrpTI,223,76292.16,17013151.73217091467
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,6,g6GkQ,852,85880.82,73170460.74566516748
cODqEv,PnlOu,2023-06-08,218575756.03,25.44,7,dKx,976,57270.94,55896440.11553382464
il3rZn,PUZkCMdGx,2023-02-17,24670128.97,67.86,1,9ZlI,317,33710.55,10686244.65176309068
il3rZn,PUZkCMdGx,2023-02-17,24670128.97,67.86,2,y7QlB0y,263,58530.16,15393434.08267368229
il3rZn,PUZkCMdGx,2023-02-17,24670128.97,67.86,3,BmkHqZ,927,51749.59,47971876.82221536381
il3rZn,PUZkCMdGx,2023-02-17,24670128.97,67.86,4,Owe2Ub,57,47583.33,2712250.03453222431
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,1,f3pe2MU,816,39475.57,32212066.88085771792
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,2,BmkHqZ,935,51749.59,48385873.60169510805
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,3,kM,668,20386.71,13618328.86638316004
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,4,rZCQ7UR,995,53028.03,52762891.29657230245
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,5,lV,569,70552.58,40144418.1590312239
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,6,9ZlI,900,33710.55,30339495.85674063600
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,7,cmbcNd,59,65210.26,3847405.65081226314
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,8,P,187,33318.46,6230553.801645522855
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,9,bl,445,91185.17,40577405.05676493920
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,10,Pt0m,828,11256.40,9320303.449448847144
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,11,I,120,99382.00,11925840.5435667000
JVjKRh,xDlKA,2022-03-21,217178218.98,25.31,12,qGVwZ,28,50773.93,1421670.08096146460
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,1,f3pe2MU,44,39475.57,1736925.17494821028
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,2,8jrFZw,448,31675.98,14190841.707604954560
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,3,5l9214,814,82912.16,67490500.3813608216
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,4,cmbcNd,5,65210.26,326051.32634002230
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,5,cvCSK,897,48727.83,43708868.681171123898
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,6,n690kC,436,97478.14,42500472.20517613008
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,7,f,509,43275.64,22027301.94785179336
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,8,erq5JRX,429,31591.44,13552729.012203776967
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,9,Bhj,107,20917.79,2238203.919025735459
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,10,TlL,370,10283.34,3804838.794401126290
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,11,8WIFDw,71,61233.43,4347573.58167764465
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,12,vnXbT,14,53546.51,749651.27341712706
XFzjrf,PYHqryFj,2022-02-21,197247462.44,9.27,13,aR,609,1203.39,732866.7444657978573
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,1,jAUEqO,453,2504.19,1134401.619665318793
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,2,s,533,22154.66,11808435.145300225172
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,3,Bhj,208,20917.79,4350901.076236943696
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,4,OoF,19,75768.08,1439593.68631933024
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,5,P4Yt3,552,23276.80,12848797.82193597648
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,6,NT1,743,91936.05,68308490.68582184215
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,7,cr,636,96840.43,61590516.13265139072
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,8,nNTPs,882,25307.65,22321356.06090708486
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,9,uo,54,39137.08,2113402.63680206730
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,10,RWf,770,80040.73,61631366.7530156750
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,11,sfj,665,64852.61,43126986.65934135575
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,12,8jrFZw,894,31675.98,28318331.443300958430
Mp8lfc,WSVYb,2023-03-16,211390409.24,39.04,13,RCyG,315,88353.85,27831465.5288064255
noD5qv,QpiTcdl,2023-04-10,16113661.50,0.93,1,P,439,33318.46,14626808.122579596435
noD5qv,QpiTcdl,2023-04-10,16113661.50,0.93,2,zH,306,5354.41,1638450.7368421597290
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,1,fiHB,924,53643.25,49566364.433811164016
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,2,pQSyKZ,115,89270.45,10266102.37531396280
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,3,5,530,27689.43,14675402.618163313960
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,4,NT1,680,91936.05,62516519.06643183400
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,5,f7IiDeY,362,54715.80,19807119.64059287724
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,6,JCPLUI,707,73051.41,51647353.40809337881
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,7,VSIqBG,148,95587.94,14147016.53849003820
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,8,gJ,150,41658.57,6248786.91522501150
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,9,8jrFZw,178,31675.98,5638325.499896611410
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,10,1S,99,40932.43,4052310.94551993633
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,11,uo,850,39137.08,33266522.98669920750
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,12,Pt0m,610,11256.40,6866407.130632604780
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,13,VuFB,123,9845.04,1210940.007103143351
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,14,m,958,41586.36,39839740.00905898868
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,15,NDyS,773,24849.01,19208291.32399837289
o4fj3H,ZQVeUKT,2022-01-29,324830419.70,7.60,16,edPD,173,72958.44,12621810.43025131114
GfI6LY,NvKYv,2022-12-23,26163555.53,40.14,1,P,40,33318.46,1332738.781100646600
GfI6LY,NvKYv,2022-12-23,26163555.53,40.14,2,dKx,596,57270.94,34133481.87383008144
GfI6LY,NvKYv,2022-12-23,26163555.53,40.14,3,ON7GbQN,127,18570.08,2358400.945673170586
GfI6LY,NvKYv,2022-12-23,26163555.53,40.14,4,U,88,66918.22,5888803.86048031000
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,1,cvCSK,160,48727.83,7796453.722393957440
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,2,lNwkF,944,16684.35,15750029.388921038816
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,3,ZhkdN3,653,32794.54,21414840.61301933278
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,4,P,427,33318.46,14226986.488249402455
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,5,FGwA6,852,63378.12,53998158.80033139792
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,6,IL1DA,886,76043.52,67374561.8121402658
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,7,cr,924,96840.43,89480561.17385202048
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,8,rZCQ7UR,820,53028.03,43482985.79215003820
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,9,U,151,66918.22,10104652.07877871375
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,10,l,236,2182.80,515141.128409905928
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,11,CkVZ5t2,999,38649.25,38610607.46853915558
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,12,sfj,630,64852.61,40857145.25621812650
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,13,JM,739,34786.86,25707493.69473645224
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,14,Mwzpm,307,70343.41,21595427.55245133564
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,15,D9B,609,58679.80,35736002.300907722016
A2wxzy,PYHqryFj,2023-12-20,160850184.32,67.06,16,JUciZ8g,242,7342.82,1776962.468791487054
LXntNO,WSVYb,2023-06-21,31961017.66,40.54,1,cr,398,96840.43,38542492.79999253696
LXntNO,WSVYb,2023-06-21,31961017.66,40.54,2,ZhkdN3,464,32794.54,15216670.81843946464
1H2gnj,vYnYPGrRg,2021-07-31,39691715.37,19.66,1,k8fb,239,3696.47,883458.026332581735
1H2gnj,vYnYPGrRg,2021-07-31,39691715.37,19.66,2,fUMrpTI,636,76292.16,48521813.90879238444
RcvW98,QpiTcdl,2023-02-20,41649748.24,51.86,1,2pS6q,599,73899.34,44265710.41411746588
RcvW98,QpiTcdl,2023-02-20,41649748.24,51.86,2,aR0,657,64320.96,42258871.86039155403
khJuSc,WSVYb,2021-06-22,299405282.75,7.63,1,uo,404,39137.08,15811382.69014879980
khJuSc,WSVYb,2021-06-22,299405282.75,7.63,2,f4ASs0B,242,41354.87,10007880.11348957810
